id_1;factor_expansion;EDU_1_4;EDU_5_1;EDU_5_2;EDU_5_3;EDU_5_4;EDU_8_1;EDU_11_1;EDU_12_1;EDU_12_2;EDU_12_3;EDU_12_4;EDU_12_5;EDU_12_6;EDU_12_7;EDU_12_8;EDU_12_9;EDU_12_10;EDU_12_11;EDU_12_12;EDU_12_13;EDU_12_14;EDU_12_15;EDU_12_16;EDU_12_17;EDU_12_18;EDU_12_19;PER_1_1;PER_2_1;EDU_2_1;EDU_7_1
728;8;Chile;Si;No;Si;No;Jornada parcial;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Suficiente;Buena;Pobre;Masculino;45-54 años;Humanidades;El 2012 o después
773;8;Otros;Si;No;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Buena;Buena;Buena;Buena;Suficiente;Masculino;35-44 años;Ciencias sociales;El 2012 o después
256;8;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Pobre;Masculino;35-44 años;Ciencias agrícolas y veterinarias;El 2012 o después
2110;7;Otros;No;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Buena;Muy buena;Suficiente;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Buena;Buena;Suficiente;Buena;Muy buena;Buena;Pobre;Femenino;35-44 años;Ciencias sociales;El 2012 o después
1162;8;Otros;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Suficiente;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Pobre;Masculino;< 35 años;Ingeniería y tecnología;El 2012 o después
692;8;Otros;Si;Si;Si;No;Jornada completa;Beca o subsidio de una institución extranjera;Buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Muy buena;Muy pobre;Masculino;35-44 años;Ciencias sociales;El 2012 o después
1451;7;Chile;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Suficiente;Buena;Muy buena;Buena;Buena;Suficiente;Suficiente;Suficiente;Suficiente;Muy buena;Buena;Muy buena;Suficiente;Suficiente;Suficiente;Buena;Suficiente;Pobre;Femenino;< 35 años;Ciencias sociales;El 2012 o después
232;7;Otros;Si;No;Si;Si;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Buena;Muy buena;Buena;Femenino;35-44 años;Ciencias sociales;Antes del 2012
1222;8;Otros;Si;Si;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Masculino;55-64 años;Humanidades;El 2012 o después
2250;8;Chile;Si;Si;No;No;Jornada completa;Ingresos por otro tipo de trabajo distinto a docente o de investigación;Buena;Suficiente;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Suficiente;Muy buena;Buena;Suficiente;Buena;Suficiente;Suficiente;Muy pobre;Masculino;65-69 años;Ciencias naturales;Antes del 2012
446;7;Chile;Si;Si;No;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Suficiente;Suficiente;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Suficiente;Buena;Suficiente;Buena;Buena;Buena;Suficiente;Buena;Femenino;< 35 años;Ingeniería y tecnología;El 2012 o después
1913;7;Otros;Si;No;Si;No;Jornada completa;Ahorros personales;Muy buena;Muy pobre;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Pobre;Muy buena;Pobre;Femenino;45-54 años;Ciencias sociales;El 2012 o después
1946;7;Chile;Si;Si;No;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Pobre;Femenino;35-44 años;Ciencias médicas y de la salud;El 2012 o después
422;8;Otros;Si;Si;No;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Masculino;55-64 años;Ingeniería y tecnología;Antes del 2012
879;7;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Buena;Buena;Suficiente;Suficiente;Buena;Suficiente;Suficiente;Buena;Buena;Suficiente;Buena;Buena;Buena;Suficiente;Pobre;Suficiente;Suficiente;Femenino;35-44 años;Ciencias agrícolas y veterinarias;El 2012 o después
514;8;Otros;Si;No;No;No;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Pobre;Masculino;45-54 años;Ciencias naturales;Antes del 2012
1623;8;Otros;Si;Si;Si;No;Jornada completa;Otros;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Masculino;65-69 años;Ciencias sociales;Antes del 2012
1980;8;Otros;Si;No;Si;No;Jornada parcial;Beca o subsidio de la entidad empleadora;Muy buena;Buena;Buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Buena;Buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Suficiente;Buena;Suficiente;Masculino;55-64 años;Ciencias sociales;Antes del 2012
970;7;Otros;Si;No;Si;No;Jornada parcial;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Buena;Suficiente;Femenino;45-54 años;Ciencias sociales;El 2012 o después
2365;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio de la entidad empleadora;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Buena;Buena;Femenino;45-54 años;Ciencias naturales;Antes del 2012
1458;8;Otros;Si;No;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Suficiente;Buena;Muy buena;Suficiente;Muy buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Buena;Buena;Suficiente;Buena;Masculino;35-44 años;Humanidades;El 2012 o después
2145;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Masculino;35-44 años;Ciencias naturales;El 2012 o después
1013;7;Otros;Si;No;Si;Si;Jornada parcial;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Suficiente;Buena;Buena;Femenino;55-64 años;Humanidades;Antes del 2012
461;7;Otros;Si;No;Si;No;Jornada parcial;Beca o subsidio de una institución extranjera;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Femenino;55-64 años;Ciencias sociales;Antes del 2012
1462;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Masculino;< 35 años;Ciencias naturales;El 2012 o después
2437;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Buena;Suficiente;Buena;Muy buena;Buena;Muy buena;Suficiente;Muy buena;Suficiente;Muy buena;Suficiente;Buena;Buena;Suficiente;Suficiente;Pobre;Femenino;35-44 años;Ciencias naturales;El 2012 o después
1487;8;Otros;Si;No;No;No;Jornada parcial;Ahorros personales;Buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Masculino;55-64 años;Ciencias naturales;Antes del 2012
772;8;Otros;Si;Si;Si;No;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Buena;Buena;Muy buena;Buena;Suficiente;Muy buena;Buena;Buena;Muy buena;Buena;Suficiente;Buena;Suficiente;Buena;Buena;Muy buena;Pobre;Muy pobre;Masculino;35-44 años;Ciencias naturales;Antes del 2012
2006;7;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Pobre;Muy buena;Muy buena;Buena;Suficiente;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Pobre;Femenino;35-44 años;Ciencias naturales;Antes del 2012
516;7;Otros;Si;No;Si;No;Jornada completa;Beca o subsidio de la entidad empleadora;Suficiente;Buena;Buena;Muy buena;Buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Suficiente;Suficiente;Femenino;35-44 años;Ciencias sociales;El 2012 o después
2436;8;Chile;Si;Si;Si;No;Jornada parcial;Beca o subsidio de una institución extranjera;Buena;Buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Masculino;55-64 años;Ciencias naturales;Antes del 2012
1492;8;Chile;Si;Si;No;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Pobre;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Buena;Buena;Suficiente;Buena;Pobre;Masculino;35-44 años;Ingeniería y tecnología;Antes del 2012
258;8;Otros;Si;No;No;No;Jornada completa;Otros;Buena;Suficiente;Muy buena;Muy buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Suficiente;Buena;Muy buena;Buena;Suficiente;Masculino;55-64 años;Ingeniería y tecnología;Antes del 2012
26;7;Otros;Si;Si;No;Si;Jornada completa;Otros;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Suficiente;Muy buena;Suficiente;Buena;Buena;Muy buena;Buena;Suficiente;Femenino;35-44 años;Ingeniería y tecnología;Antes del 2012
2430;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Buena;Buena;Buena;Suficiente;Buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Suficiente;Buena;Buena;Buena;Suficiente;Pobre;Masculino;35-44 años;Ciencias naturales;El 2012 o después
2378;7;Otros;Si;No;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Pobre;Suficiente;Pobre;Femenino;35-44 años;Ciencias sociales;Antes del 2012
891;8;Chile;Si;No;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Buena;Muy buena;Buena;Masculino;55-64 años;Humanidades;Antes del 2012
2442;8;Otros;Si;Si;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Masculino;35-44 años;Ingeniería y tecnología;El 2012 o después
29;7;Otros;Si;No;Si;No;Jornada completa;Otros;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Femenino;45-54 años;Ciencias sociales;El 2012 o después
1118;8;Chile;Si;Si;No;No;Jornada completa;Ingresos por trabajo de asistente docente o de investigación;Pobre;Buena;Muy buena;Muy buena;Pobre;Buena;Muy buena;Pobre;Buena;Muy buena;Muy buena;Pobre;Muy buena;Buena;Buena;Pobre;Muy buena;Pobre;Muy pobre;Masculino;35-44 años;Ciencias médicas y de la salud;Antes del 2012
2073;7;Chile;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Muy buena;Muy buena;Muy buena;Buena;Pobre;Suficiente;Buena;Suficiente;Buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Suficiente;Buena;Pobre;Femenino;45-54 años;Ciencias sociales;El 2012 o después
646;8;Otros;No;Si;No;No;Jornada completa;Beca o subsidio de una institución extranjera;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Buena;Buena;Buena;Muy buena;Masculino;35-44 años;Ingeniería y tecnología;El 2012 o después
1390;8;Otros;No;No;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Suficiente;Muy buena;Muy buena;Muy buena;Buena;Buena;Buena;Buena;Muy buena;Muy buena;Suficiente;Muy buena;Buena;Buena;Buena;Muy buena;Buena;Pobre;Masculino;35-44 años;Ciencias sociales;Antes del 2012
1930;8;Chile;Si;Si;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Masculino;35-44 años;Ingeniería y tecnología;El 2012 o después
2288;8;Chile;Si;Si;No;No;Jornada completa;Otros;Muy buena;Buena;Buena;Muy buena;Muy buena;Suficiente;Buena;Buena;Buena;Muy buena;Buena;Muy buena;Buena;Suficiente;Suficiente;Muy buena;Suficiente;Suficiente;Pobre;Masculino;35-44 años;Ciencias naturales;El 2012 o después
1021;8;Chile;Si;Si;No;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Suficiente;Suficiente;Suficiente;Suficiente;Muy buena;Buena;Suficiente;Suficiente;Suficiente;Suficiente;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Suficiente;Masculino;35-44 años;Ingeniería y tecnología;El 2012 o después
1989;7;Otros;Si;No;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Suficiente;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Suficiente;Femenino;35-44 años;Humanidades;El 2012 o después
1367;8;Chile;Si;Si;Si;No;Jornada parcial;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Masculino;35-44 años;Ciencias sociales;El 2012 o después
1947;7;Chile;Si;No;Si;No;Jornada parcial;Beca o subsidio del Estado de Chile u otra institución nacional;Suficiente;Buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Buena;Buena;Femenino;35-44 años;Humanidades;El 2012 o después
2033;7;Chile;Si;Si;Si;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Muy buena;Muy buena;Buena;Buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Pobre;Buena;Suficiente;Femenino;35-44 años;Ciencias naturales;El 2012 o después
1455;8;Otros;Si;No;No;No;Jornada parcial;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Masculino;65-69 años;Ciencias naturales;Antes del 2012
1688;8;Otros;Si;No;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Suficiente;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Suficiente;Buena;Muy buena;Muy buena;Buena;Buena;Buena;Muy buena;Buena;Buena;Suficiente;Pobre;Masculino;35-44 años;Ciencias sociales;El 2012 o después
1276;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Buena;Muy buena;Muy buena;Suficiente;Muy buena;Suficiente;Suficiente;Buena;Muy buena;Suficiente;Buena;Buena;Buena;Muy buena;Pobre;Buena;Pobre;Masculino;45-54 años;Ingeniería y tecnología;Antes del 2012
2162;8;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Suficiente;Muy buena;Pobre;Masculino;45-54 años;Ciencias naturales;El 2012 o después
1052;8;Otros;Si;Si;Si;No;Jornada parcial;Beca o subsidio de la entidad empleadora;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy pobre;Masculino;45-54 años;Ciencias sociales;El 2012 o después
1820;8;Otros;Si;Si;No;Si;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Masculino;35-44 años;Ingeniería y tecnología;El 2012 o después
2002;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Pobre;Buena;Muy buena;Buena;Suficiente;Buena;Suficiente;Pobre;Buena;Muy buena;Suficiente;Muy buena;Buena;Buena;Buena;Buena;Buena;Pobre;Masculino;35-44 años;Ciencias naturales;El 2012 o después
59;8;Otros;Si;No;Si;No;Jornada parcial;Ahorros personales;Buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Suficiente;Masculino;45-54 años;Humanidades;El 2012 o después
2435;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Muy buena;Suficiente;Buena;Buena;Muy buena;Buena;Suficiente;Buena;Muy buena;Suficiente;Muy buena;Suficiente;Muy buena;Buena;Suficiente;Muy buena;Suficiente;Masculino;35-44 años;Ciencias médicas y de la salud;El 2012 o después
1565;8;Chile;Si;Si;No;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Buena;Buena;Buena;Buena;Buena;Suficiente;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Suficiente;Buena;Suficiente;Masculino;35-44 años;Ingeniería y tecnología;El 2012 o después
2137;7;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Buena;Muy buena;Muy buena;Suficiente;Suficiente;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Buena;Pobre;Femenino;35-44 años;Ciencias naturales;El 2012 o después
578;7;Chile;Si;No;Si;No;Jornada parcial;Beca o subsidio de la entidad empleadora;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Suficiente;Femenino;55-64 años;Ciencias sociales;El 2012 o después
63;7;Chile;Si;Si;Si;No;Jornada completa;Beca o subsidio del Estado de Chile u otra institución nacional;Muy buena;Suficiente;Muy buena;Muy buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Muy buena;Buena;Buena;Buena;Buena;Buena;Buena;Buena;Pobre;Femenino;< 35 años;Ciencias sociales;El 2012 o después
591;8;Otros;Si;No;Si;Si;Jornada completa;Beca o subsidio de una institución extranjera;Suficiente;Buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Muy buena;Buena;Buena;Buena;Muy buena;Muy buena;Muy buena;Buena;Buena;Masculino;45-54 años;Ciencias sociales;Antes del 2012
